Name,Team,x,Position,y,Height,z,College,Salary,cluster
Joel Anthony,Detroit Pistons,-0.512228129519827,C,2.128894812949788,6-9,1.2106922820467556,UNLV,-0.4490364061709239,-1.7314926066023362
Aron Baynes,Detroit Pistons,0.6607194346565597,C,0.6974310185458517,6-10,-0.3298310866074898,Washington State,0.3217308952356489,1.275231995573474
Steve Blake,Detroit Pistons,-0.6552131934799583,PG,-0.5304780419763487,6-3,2.895860198982816,Maryland,-0.5125351068381776,-0.9798114560583836
Lorenzo Brown,Detroit Pistons,-1.073910364576762,PG,-0.8042757367709871,6-5,0.2620136031324651,North Carolina State,-0.9092916217655433,0.5235508450295214
Reggie Bullock,Detroit Pistons,-0.8645170226281323,SF,-0.12389521704355144,6-7,0.025349051811082296,North Carolina,-0.6894310198066198,0.5235508450295214
Kentavious Caldwell-Pope,Detroit Pistons,-0.3790056967995899,SG,-1.045912364138395,6-5,-0.6132670910252483,Georgia,-0.3735474566711641,0.5235508450295214
Spencer Dinwiddie,Detroit Pistons,-0.8060228408956518,PG,-1.019768036340685,6-6,-0.4532091771842212,Colorado,-0.7679300083101976,0.5235508450295214
Andre Drummond,Detroit Pistons,0.22055545621547432,C,0.35347741003296557,6-11,-2.1872473061154247,Connecticut,-0.30026078204334833,1.275231995573474
Tobias Harris,Detroit Pistons,1.7598963467488518,SF,0.7365997996227385,6-9,-1.1725831352546572,Tennessee,2.1523032360762593,-0.2281303055144311
Darrun Hilliard,Detroit Pistons,-0.791280958970715,SF,-0.9893808870705993,6-6,-0.5541140170650735,Villanova,-0.815150874339046,0.5235508450295214
Reggie Jackson,Detroit Pistons,1.6774636899881445,PG,-1.0920080522886058,6-3,-0.30712508623706064,Boston College,1.7501638750076953,-0.2281303055144311
Stanley Johnson,Detroit Pistons,-0.16010353180648743,SF,-0.3615028014537181,6-7,-1.9739860763881132,Arizona,-0.383143509573676,1.275231995573474
Jodie Meeks,Detroit Pistons,0.16899281558186854,SG,-0.12706734092003177,6-4,0.41879558579588416,Kentucky,0.27741177540477097,-0.9798114560583836
Marcus Morris,Detroit Pistons,0.15628665050941928,PF,0.06572130007768448,6-9,-0.48230030678820734,Kansas,0.0326931572081841,1.275231995573474
Anthony Tolliver,Detroit Pistons,-0.41609155311896473,PF,1.6408213932942668,6-8,0.8014322480013736,Creighton,-0.3526904934951023,-1.7314926066023362
Lavoy Allen,Indiana Pacers,0.24171749748127616,PF,0.2288610916552231,6-9,-0.6744284874812905,Temple,-0.15036407687587694,1.275231995573474
Rakeem Christmas,Indiana Pacers,-0.6281948681880464,PF,0.8396761537697452,6-9,-0.977375682620513,Syracuse,-0.736720291433468,1.275231995573474
Monta Ellis,Indiana Pacers,0.85695092437465,SG,-1.0001807833988043,6-3,1.1166934514928657,,1.053959831571893,-0.9798114560583836
Paul George,Indiana Pacers,2.1726184635207995,SF,-0.34898898739598994,6-9,-0.48265069545845546,Fresno State,2.3681385058035866,-0.2281303055144311
George Hill,Indiana Pacers,0.5719874651189294,PG,-1.2490974068348826,6-3,1.042694989144609,IUPUI,0.6107686332631137,-0.9798114560583836
Jordan Hill,Indiana Pacers,-0.1451001140686796,C,0.7352326269619504,6-10,0.08878969823438282,Arizona,-0.1599986681434591,1.275231995573474
Solomon Hill,Indiana Pacers,-0.9419706122073706,SF,1.1077247045508956,6-7,-0.16128331380168395,Arizona,-0.6689209019161909,1.275231995573474
Ty Lawson,Indiana Pacers,-0.8682321661910162,PG,-0.8353924677044313,5-11,0.7277189035032895,North Carolina,-0.8899646316827735,0.5235508450295214
Ian Mahinmi,Indiana Pacers,-0.03587725946988704,C,1.1529835464574376,6-11,0.04454567355974003,,-0.1599986681434591,-1.7314926066023362
C.J. Miles,Indiana Pacers,0.24440540753523046,SF,-0.4320596908163852,6-6,0.12224710361865383,,-0.08403473329420755,-0.9798114560583836
Glenn Robinson III,Indiana Pacers,-1.0224283829549783,SG,0.7516276026279314,6-7,-0.774682280548537,Michigan,-0.7188049616632244,1.275231995573474
Rodney Stuckey,Indiana Pacers,0.5229145214723963,PG,-0.9046752481424833,6-5,0.7550034874241776,Eastern Washington,0.4180768079114705,-0.9798114560583836
Myles Turner,Indiana Pacers,-0.6204276605067143,PF,0.8384830000880841,6-11,-1.660434376015819,Texas,-0.4764448914089416,1.275231995573474
Shayne Whittington,Indiana Pacers,-0.8406672396824604,PF,1.585995377734407,6-11,-0.6100526407962542,Western Michigan,-0.7679300083101976,1.275231995573474
Joe Young,Indiana Pacers,-0.8266680375418984,PG,-1.756604392080569,6-2,-0.16543508938810778,Oregon,-0.736720291433468,0.5235508450295214
Giannis Antetokounmpo,Milwaukee Bucks,-0.8220061041459759,SF,0.45591162612548125,6-11,-1.0590671656537982,,-0.5542538504859351,1.275231995573474
Jerryd Bayless,Milwaukee Bucks,-0.4778745901288149,PG,-0.4116724737047618,6-3,0.44627758896903147,Arizona,-0.3526904934951023,0.5235508450295214
Michael Carter-Williams,Milwaukee Bucks,-0.5439828240859489,PG,-1.3354437051680603,6-6,-0.1249962397561684,Syracuse,-0.46849057285842577,0.5235508450295214
Jared Cunningham,Milwaukee Bucks,-0.7912606904518508,SG,-1.0070084575123541,6-4,0.0662158124303113,Oregon State,-0.7482336279982287,0.5235508450295214
Tyler Ennis,Milwaukee Bucks,-0.7819602212887118,PG,-1.1184461610598155,6-3,-0.7625489548010427,Syracuse,-0.6104427867584743,0.5235508450295214
John Henson,Milwaukee Bucks,-0.4815595394822712,PF,0.6485334538082408,6-11,-0.3827062954389223,North Carolina,-0.36363134264674324,1.275231995573474
Damien Inglis,Milwaukee Bucks,-0.6483451670261333,SF,0.2950479036462695,6-8,-1.611104084677764,,-0.7660144588743769,1.275231995573474
O.J. Mayo,Milwaukee Bucks,0.6764635777930892,SG,-0.841962289934405,6-5,0.22925592507199966,USC,0.6107686332631137,-0.9798114560583836
Khris Middleton,Milwaukee Bucks,1.69236376904142,SG,0.2681222229528113,6-8,-1.0212710976252908,Texas A&M,1.901803863119123,-0.2281303055144311
Greg Monroe,Milwaukee Bucks,2.3243799753366363,C,0.742221933487827,6-11,-1.245143346563556,Georgetown,2.2308251549070537,-0.2281303055144311
Steve Novak,Milwaukee Bucks,-0.5203396600164784,SF,-0.16514008441331748,6-10,1.0081940897717718,Marquette,-0.8738588708444072,-0.9798114560583836
Johnny O'Bryant III,Milwaukee Bucks,-1.259137216651027,PF,3.1068449687443076,6-9,-0.846018504467538,LSU,-0.7679300083101976,-1.7314926066023362
Jabari Parker,Milwaukee Bucks,0.18919008122185355,PF,0.14895812932804361,6-8,-1.8206468864890626,Duke,0.06206709906478859,1.275231995573474
Miles Plumlee,Milwaukee Bucks,-0.2942725385781047,C,0.6457977330476908,6-11,-0.4098185875964644,Duke,-0.524322258486763,1.275231995573474
Greivis Vasquez,Milwaukee Bucks,0.2824439032985793,PG,0.11005917459536525,6-6,0.5088203642718009,Maryland,0.3410000777708132,-0.9798114560583836
Rashad Vaughn,Milwaukee Bucks,-0.8673139051445073,SG,-0.651634410397976,6-6,-1.2496395443395154,UNLV,-0.5968233285426201,0.5235508450295214
Justin Anderson,Dallas Mavericks,-0.4502879370887853,SG,-0.7306615898134945,6-6,-1.2362903941352408,Virginia,-0.6515555146155009,0.5235508450295214
J.J. Barea,Dallas Mavericks,-0.09886680499724677,PG,-1.166934503309237,6-0,1.4070712651796322,Northeastern,-0.10411803879148256,-0.9798114560583836
Jeremy Evans,Dallas Mavericks,-0.8125316632530087,SF,-0.2745641035126023,6-9,0.7179029642291328,Western Kentucky,-0.7186889611843627,-0.9798114560583836
Raymond Felton,Dallas Mavericks,0.011551753914341753,PG,-0.8427215940022611,6-1,1.0340051513886446,North Carolina,-0.16957294686970617,-0.9798114560583836
Devin Harris,Dallas Mavericks,-0.44814926968979046,PG,0.11822703646638338,6-3,2.0952082366882863,Wisconsin,-0.14970006084571516,-0.9798114560583836
David Lee,Dallas Mavericks,-0.48793367424493955,PF,1.8005953554870024,6-9,1.148424128913753,Florida,-0.5288742174770449,-1.7314926066023362
Wesley Matthews,Dallas Mavericks,1.9909237382149516,SG,0.1948940050780356,6-5,0.2586186777632771,Marquette,2.2308251549070537,-0.2281303055144311
JaVale McGee,Dallas Mavericks,-0.19474757736818657,C,0.8718844085659668,7-0,-0.6131635476255317,Nevada,-0.685861596433806,1.275231995573474
Salah Mejri,Dallas Mavericks,-0.9418264045896788,C,1.9747872396921526,7-2,0.4053655766856831,,-0.8295848409006614,-1.7314926066023362
Dirk Nowitzki,Dallas Mavericks,0.6998677731113898,PF,1.8850743868791195,7-0,1.85117524585283,,0.6749993701748783,-1.7314926066023362
Zaza Pachulia,Dallas Mavericks,0.4161685571949334,C,1.7866766709694921,6-11,0.20359075474095728,,0.07123152227851273,-1.7314926066023362
Chandler Parsons,Dallas Mavericks,1.8084863305714318,SF,0.42404029495514106,6-10,-0.3018016623672784,Florida,2.029269505589235,-0.2281303055144311
Dwight Powell,Dallas Mavericks,-0.5057715337095056,PF,-0.1271434959179406,6-11,-0.9574852471038935,Stanford,-0.7679300083101976,1.275231995573474
Charlie Villanueva,Dallas Mavericks,-0.34471266181805166,PF,-0.17924364477066576,6-11,0.6311789930341682,Connecticut,-0.7482336279982287,-0.9798114560583836
Deron Williams,Dallas Mavericks,0.15517130955535363,PG,-0.7154145880042149,6-3,1.1446410102504132,Illinois,0.10571834902899772,-0.9798114560583836
Trevor Ariza,Houston Rockets,0.8100727965948155,SF,-0.7308893111368437,6-8,0.5430562531737135,UCLA,0.6479639363107413,-0.9798114560583836
Michael Beasley,Houston Rockets,-0.5817156285806767,SF,-0.06835660357788766,6-10,-0.21186139834763393,Kansas State,-0.8717007224004687,0.5235508450295214
Patrick Beverley,Houston Rockets,0.23619923863005132,PG,-1.4727601550442986,6-1,0.4835532881815632,Arkansas,0.3191268579078468,-0.9798114560583836
Corey Brewer,Houston Rockets,0.23627010415602367,SG,-0.05382930185230377,6-9,1.3406054561387983,Florida,0.6549673207031468,-0.9798114560583836
Clint Capela,Houston Rockets,-0.5753434317832933,PF,0.11768396882263288,6-10,-1.3191596150157625,,-0.6913039843490378,1.275231995573474
Sam Dekker,Houston Rockets,-0.4749523957883812,SF,-0.43907695695343496,6-9,-1.2224803336054046,Wisconsin,-0.6135181482910865,1.275231995573474
Andrew Goudelock,Houston Rockets,-0.7371807826052866,PG,-1.179381641503183,6-3,0.3381827644203782,Charleston,-0.8921119893844922,0.5235508450295214
James Harden,Houston Rockets,1.934490359611865,SG,-0.33997329621913663,6-5,-0.452759724729024,Arizona State,2.1053708297099623,-0.2281303055144311
Montrezl Harrell,Houston Rockets,-0.8593427845447253,PF,0.9468855088858219,6-8,-1.1354641729724841,Louisville,-0.7380741441983887,1.275231995573474
Dwight Howard,Houston Rockets,3.484689527738997,C,0.7458969133932029,6-11,-0.5537459658078367,,3.377700693311786,-0.2281303055144311
Terrence Jones,Houston Rockets,-0.12643181751830804,PF,0.08826846939445732,6-9,-1.2147034214702235,Kentucky,-0.4510538895823556,1.275231995573474
K.J. McDaniels,Houston Rockets,-0.6531420234425479,SG,0.0693729514065869,6-6,-0.3789934298774186,Clemson,-0.3161187411943125,1.275231995573474
Donatas Motiejunas,Houston Rockets,-0.5097751560317683,PF,0.041548413163075774,7-0,-0.3426405018955847,,-0.48984757132127515,1.275231995573474
Josh Smith,Houston Rockets,-0.436780305844771,C,-0.29441238208234705,6-9,0.560677037273173,,-0.7482336279982287,-0.9798114560583836
Jason Terry,Houston Rockets,-0.8483994145504654,SG,0.22357897635722504,6-2,3.197307463791039,Arizona,-0.7482336279982287,-0.9798114560583836
Jordan Adams,Memphis Grizzlies,-0.6302049989718383,SG,-1.1132007690284016,6-5,-1.0935657470914986,UCLA,-0.6601110316611138,0.5235508450295214
Tony Allen,Memphis Grizzlies,0.2549185586716865,SG,-0.25723476837538906,6-4,1.564912257086091,Oklahoma State,0.06324232650760826,-0.9798114560583836
Chris Andersen,Memphis Grizzlies,0.528535406352037,PF,0.5001976212295282,6-10,1.621002658118291,Blinn College,0.0326931572081841,-0.9798114560583836
Matt Barnes,Memphis Grizzlies,-0.05519135703766554,SF,0.6649388866419784,6-7,1.9106456382950947,UCLA,-0.24815517824183583,-0.9798114560583836
Vince Carter,Memphis Grizzlies,0.14813627226416654,SG,0.3632146695259678,6-6,2.5788453198466437,North Carolina,-0.1430381263678328,-0.9798114560583836
Mike Conley,Memphis Grizzlies,0.6235799659340608,PG,-1.3021118285846722,6-1,0.884860760809925,Ohio State,0.9168453386391229,-0.9798114560583836
Bryce Cotton,Memphis Grizzlies,-1.0648097622512533,PG,-1.799501589283809,6-1,0.16902302231187732,Providence,-0.7957078837774144,0.5235508450295214
Jordan Farmar,Memphis Grizzlies,0.8685279929784655,PG,-1.4424596091850872,6-2,0.9328607088984858,UCLA,1.0336214020978525,-0.9798114560583836
Marc Gasol,Memphis Grizzlies,2.7189484098356065,C,1.4512726927501296,7-1,0.08113473480783968,,2.8629506879731195,-0.2281303055144311
JaMychal Green,Memphis Grizzlies,-0.48679376656343626,PF,-0.6649806100224476,6-9,-0.5778214487409108,Alabama,-0.7679300083101976,0.5235508450295214
P.J. Hairston,Memphis Grizzlies,-0.6764382166776085,SF,0.10221402567983275,6-6,-0.8935479993665496,North Carolina,-0.6992583028995536,1.275231995573474
Jarell Martin,Memphis Grizzlies,-0.5236889336837384,PF,-0.11144202855115933,6-10,-1.345805212664539,LSU,-0.6935931632342154,1.275231995573474
Ray McCallum,Memphis Grizzlies,-0.25858357290031014,PG,-1.3462491139734776,6-3,-0.1608209094333522,Detroit,-0.15356051310541846,0.5235508450295214
Xavier Munford,Memphis Grizzlies,0.05533707914900916,PG,-1.2154126530225835,6-3,0.03489464041381698,Rhode Island,0.3864721370233784,0.5235508450295214
Zach Randolph,Memphis Grizzlies,0.8556329607783264,PF,2.458070380389201,6-9,1.0010556826855466,Michigan State,0.9265047871521753,-1.7314926066023362
Lance Stephenson,Memphis Grizzlies,0.9451916265477388,SF,-0.6105999694621725,6-5,-0.8007185642575085,Cincinnati,0.8034604586147569,-0.2281303055144311
Alex Stepheson,Memphis Grizzlies,0.5562499886171246,PF,1.8255900912811336,6-10,-0.5297765362850138,USC,0.4627813113930517,-1.7314926066023362
Brandan Wright,Memphis Grizzlies,-0.14088386624324623,PF,0.45757919262717556,6-10,0.5613253248227589,North Carolina,0.12210216417134655,-0.9798114560583836
Alexis Ajinca,New Orleans Pelicans,-0.17150596041383803,C,1.6433237397909726,7-2,-0.015910114269053095,,-0.08492458414368144,-1.7314926066023362
Ryan Anderson,New Orleans Pelicans,0.6015933515303941,PF,1.0652872468400059,6-10,-0.044774583549114684,California,0.7071145459389353,-1.7314926066023362
Omer Asik,New Orleans Pelicans,1.2099098541156046,C,0.19554598788353836,7-0,-0.3811392797643571,,0.8445968875663017,-0.2281303055144311
Luke Babbitt,New Orleans Pelicans,-0.5309818915691829,SF,-0.3384509311379939,6-9,-0.2645432795546834,Nevada,-0.7186889611843627,0.5235508450295214
Norris Cole,New Orleans Pelicans,-0.771181392510451,PG,-0.514371657525985,6-2,0.9857690209299229,Cleveland State,-0.34557496246034214,-0.9798114560583836
Dante Cunningham,New Orleans Pelicans,-0.5634793888166864,PF,1.3765574255067627,6-8,0.5662088720386076,Villanova,-0.38159426729784873,-1.7314926066023362
Anthony Davis,New Orleans Pelicans,0.45367078496481716,PF,0.7419520811136928,6-10,-1.393344059789938,Kentucky,0.4317059007185922,1.275231995573474
Bryce Dejean-Jones,New Orleans Pelicans,-1.1817572388955204,SG,0.003348144554310376,6-6,-0.28634157402019744,Iowa State,-0.8980309041838186,0.5235508450295214
Toney Douglas,New Orleans Pelicans,-0.7319139439700748,PG,-0.5098326007988153,6-2,1.1846475017441898,Florida State,-0.7063073552545674,-0.9798114560583836
James Ennis,New Orleans Pelicans,-0.6485862683985297,SF,-0.8786518903832293,6-7,-0.24145414053667616,Long Beach State,-0.7679300083101976,0.5235508450295214
Tyreke Evans,New Orleans Pelicans,1.202527250357363,SG,-0.8033301569327435,6-6,-0.44970813493396905,Memphis,1.1377010011841622,-0.2281303055144311
Tim Frazier,New Orleans Pelicans,-0.8914119436013245,PG,-1.8536248602769607,6-1,0.4482195975085547,Penn State,-0.7679300083101976,0.5235508450295214
Alonzo Gee,New Orleans Pelicans,-0.5136848521964963,SF,0.07513072859561476,6-6,0.4295407279985459,Alabama,-0.6764127600858628,-0.9798114560583836
Eric Gordon,New Orleans Pelicans,1.9162127050615316,SG,-0.5322457481595713,6-4,-0.17360970107136187,Indiana,2.0586609824019466,-0.2281303055144311
Jordan Hamilton,New Orleans Pelicans,-0.8057858614442507,SG,0.21225178184398666,6-7,-0.23477232074815546,Texas,-0.735102643559641,1.275231995573474
Jrue Holiday,New Orleans Pelicans,0.9361298302749369,PG,-0.7649833182070004,6-4,-0.30430924036230395,UCLA,1.110901614806081,-0.2281303055144311
Orlando Johnson,New Orleans Pelicans,-0.6289862684067145,SG,-0.7323171585042272,6-5,-0.012397202573959614,UC Santa Barbara,-0.9200287956577876,0.5235508450295214
Kendrick Perkins,New Orleans Pelicans,-0.11523634439341561,C,0.751118660790112,6-10,-0.023119182448285643,,-0.7482336279982287,1.275231995573474
Quincy Pondexter,New Orleans Pelicans,-0.2685682528229653,SF,0.1150794175327623,6-7,0.30522089073079917,Washington,-0.2790777842987915,-0.9798114560583836
LaMarcus Aldridge,San Antonio Spurs,2.851514982065491,PF,0.20591832955454864,6-11,-0.05301829215732611,Texas,2.863143379798471,-0.2281303055144311
Kyle Anderson,San Antonio Spurs,-0.4903942409295862,SF,-0.6840270579533585,6-9,-1.264955948133108,UCLA,-0.7105423361921459,0.5235508450295214
Matt Bonner,San Antonio Spurs,-0.3637404500990991,C,0.5931859280417602,6-10,1.7459104181570346,Florida,-0.7482336279982287,-0.9798114560583836
Boris Diaw,San Antonio Spurs,0.6208173841368677,C,1.5456984942704315,6-8,1.0731907679515091,,0.5144227205872921,-1.7314926066023362
Tim Duncan,San Antonio Spurs,0.4999844788384582,C,1.3147625124776516,6-11,2.288408273839552,Wake Forest,0.0808661135460949,-0.9798114560583836
Manu Ginobili,San Antonio Spurs,-0.25604432983193925,SG,0.20216578968322296,6-6,2.704527790338881,,-0.38853117301050794,-0.9798114560583836
Danny Green,San Antonio Spurs,0.9261952801385629,SG,-0.2884800782706333,6-6,0.19508426798511846,North Carolina,0.9961522839664001,-0.2281303055144311
Kawhi Leonard,San Antonio Spurs,2.2054490136757097,SF,-0.6599848241261694,6-7,-1.1663227134640548,San Diego State,2.2308251549070537,-0.2281303055144311
Boban Marjanovic,San Antonio Spurs,-0.4451708387895291,C,2.476684531505415,7-3,-0.9188736716446485,,-0.69953577912806,-1.7314926066023362
Kevin Martin,San Antonio Spurs,-0.8946120169819143,SG,0.0007959558149790269,6-7,1.8339255752665569,Western Carolina,-0.8921119893844922,-0.9798114560583836
Andre Miller,San Antonio Spurs,-0.742976843442688,PG,0.3566872378888216,6-3,3.3091348514136163,Utah,-0.8824484943431073,-0.9798114560583836
Patty Mills,San Antonio Spurs,-0.3440090392729926,PG,-1.2052583372555192,6-0,0.6007977355376126,Saint Mary's,-0.2411321392832445,0.5235508450295214
Tony Parker,San Antonio Spurs,1.5137264187587844,PG,-0.9365192066517669,6-2,1.878699143749777,,1.6585304336126736,-0.2281303055144311
Jonathon Simmons,San Antonio Spurs,-0.9404461574258486,SG,-0.6313874281466145,6-6,0.35897385896184386,Houston,-0.8295848409006614,0.5235508450295214
David West,San Antonio Spurs,-0.36963830220805566,PF,1.503023560707573,6-9,1.3901234766703754,Xavier,-0.641884889976578,-1.7314926066023362
Kent Bazemore,Atlanta Hawks,-0.7274102485245274,SF,-0.21764767535301224,6-5,0.28294918944073094,Old Dominion,-0.5453823188467455,0.5235508450295214
Tim Hardaway Jr.,Atlanta Hawks,-0.6953949538131907,SG,-0.7867282559737364,6-6,-0.32172780467698914,Michigan,-0.6793956295423063,0.5235508450295214
Kirk Hinrich,Atlanta Hawks,-0.3159197512259197,SG,-0.589096880707046,6-4,2.261135257064164,Kansas,-0.38064236968061166,-0.9798114560583836
Al Horford,Atlanta Hawks,1.505968179398468,C,0.4924192121437608,6-10,0.053838388694010926,Florida,1.3815359346696865,-0.2281303055144311
Kris Humphries,Atlanta Hawks,-0.7987113974464936,PF,1.5425174394211327,6-9,0.9337102277449822,Minnesota,-0.7380741441983887,-1.7314926066023362
Kyle Korver,Atlanta Hawks,0.16672268703407359,SG,0.461821223168951,6-7,1.9334854662073993,Creighton,0.17653355830485334,-0.9798114560583836
Paul Millsap,Atlanta Hawks,2.8317410219994827,PF,0.05722868595608415,6-8,0.0039585486078134,Louisiana Tech,2.667110085503405,-0.2281303055144311
Mike Muscala,Atlanta Hawks,-0.7778598358501881,PF,0.8652969101793695,6-11,-0.7456756378597519,Bucknell,-0.7482336279982287,1.275231995573474
Lamar Patterson,Atlanta Hawks,-0.7342496529183075,SG,-0.21132902038364576,6-5,-0.6316424817825023,Pittsburgh,-0.8295848409006614,0.5235508450295214
Dennis Schroder,Atlanta Hawks,-0.9624602558387383,PG,-1.3197613347928958,6-1,-0.10996603902348934,,-0.5909732047249442,0.5235508450295214
Mike Scott,Atlanta Hawks,-0.3297534101360325,PF,0.9493589751907529,6-8,-0.09953298749157174,Virginia,-0.288459949275163,1.275231995573474
Thabo Sefolosha,Atlanta Hawks,-0.1363251712733287,SF,0.48505734275415957,6-7,1.184884656009017,,-0.1599986681434591,-0.9798114560583836
Tiago Splitter,Atlanta Hawks,1.1836636906004885,C,0.38352516542535187,6-11,0.2794992606139837,,0.9491836515369371,-0.2281303055144311
Walter Tavares,Atlanta Hawks,-0.52643276153513,C,0.9386364019520682,7-3,-1.180855758585239,,-0.7380741441983887,1.275231995573474
Jeff Teague,Atlanta Hawks,0.5313300935529575,PG,-1.5432208821628446,6-2,0.4148524680688259,Wake Forest,0.6107686332631137,-0.9798114560583836
Nicolas Batum,Charlotte Hornets,1.459369359628929,SG,-1.057932233402759,6-8,0.09947298035174504,,1.5983732018888426,-0.2281303055144311
Troy Daniels,Charlotte Hornets,-0.9993928567877732,SG,0.043230442735352675,6-4,-0.1355220496163071,Virginia Commonwealth,-0.7482336279982287,0.5235508450295214
Jorge Gutierrez,Charlotte Hornets,-0.9575173083893679,PG,-0.9281085123919288,6-3,0.640017731013706,California,-0.8942595397780363,0.5235508450295214
Tyler Hansbrough,Charlotte Hornets,-0.8135466417261974,PF,2.125313794859454,6-9,0.5198265524705231,North Carolina,-0.7482336279982287,-1.7314926066023362
Aaron Harrison,Charlotte Hornets,-0.8495971098621223,SG,-0.8368016554931363,6-6,-1.03846260280539,Kentucky,-0.8295848409006614,0.5235508450295214
Spencer Hawes,Charlotte Hornets,0.6162876015024541,PF,-0.17291995566923807,7-1,-0.3751455105531715,Washington,0.24658763487057,1.275231995573474
Al Jefferson,Charlotte Hornets,1.961964897570475,C,1.9195263088036125,6-10,-0.4559617886969874,,1.6705736726971512,-0.2281303055144311
Frank Kaminsky III,Charlotte Hornets,-0.6653025920416469,C,1.3504342391098385,7-0,-0.8783871168534613,Wisconsin,-0.42735472198235697,1.275231995573474
Michael Kidd-Gilchrist,Charlotte Hornets,0.27194228807026494,SF,-0.13578161879662345,6-7,-1.2981177169013676,Kentucky,0.28924382424866324,1.275231995573474
Jeremy Lamb,Charlotte Hornets,-0.4422538093943128,SG,-1.5339303478823667,6-5,-0.06832067891751785,Connecticut,-0.34607037314332123,0.5235508450295214
Courtney Lee,Charlotte Hornets,0.270246094160274,SG,-1.0488217072316945,6-5,0.8635670233115044,Western Kentucky,0.16276013932054326,-0.9798114560583836
Jeremy Lin,Charlotte Hornets,-0.4832563046408314,PG,-0.9025381977667734,6-3,0.35812523077858155,Harvard,-0.5185981551228671,0.5235508450295214
Kemba Walker,Charlotte Hornets,1.0140791213934708,PG,-1.035370431535343,6-1,0.2841772950945984,Connecticut,1.3815359346696865,-0.2281303055144311
Marvin Williams,Charlotte Hornets,0.7153208344801395,PF,-0.23269571419623303,6-9,-0.023159451521288052,North Carolina,0.4180768079114705,-0.9798114560583836
Cody Zeller,Charlotte Hornets,-0.33903533664670316,C,1.1743917135340665,7-0,-0.9489510313983408,Indiana,-0.12065099740665355,1.275231995573474
Chris Bosh,Miami Heat,3.4306059594694283,PF,-0.293757442354003,6-11,0.30674156593234464,Georgia Tech,3.3455916836861403,-0.2281303055144311
Luol Deng,Miami Heat,1.1099975861930318,SF,-0.2594816999056395,6-9,0.69519012758212,Duke,1.0253666769916134,-0.2281303055144311
Goran Dragic,Miami Heat,1.7214831969515938,PG,-1.083812186684902,6-3,0.8943142357811596,,1.9177972846233093,-0.2281303055144311
Gerald Green,Miami Heat,-0.6790005452480364,SF,-0.3681004508559055,6-7,0.9947014723473591,,-0.7482336279982287,-0.9798114560583836
Udonis Haslem,Miami Heat,-0.33263651481979484,PF,1.6150697274506725,6-8,1.9270642222871022,Florida,-0.38064236968061166,-1.7314926066023362
Joe Johnson,Miami Heat,-0.3353678713534151,SF,0.08772375975740618,6-7,1.1322430558818064,Arkansas,-0.8803011366413886,-0.9798114560583836
Tyler Johnson,Miami Heat,-0.8782849338999693,SG,-1.2902515912903543,6-4,0.00657369869624921,Fresno State,-0.7679300083101976,0.5235508450295214
Josh McRoberts,Miami Heat,0.45688395388595204,PF,-0.07339208567360055,6-10,-0.026464408893463756,Duke,0.1374645199475063,-0.9798114560583836
Josh Richardson,Miami Heat,-0.7864338256884419,SG,-1.3904824563328744,6-6,-0.7296996614968873,Tennessee,-0.8295848409006614,0.5235508450295214
Amar'e Stoudemire,Miami Heat,-0.239736493734813,PF,0.2770675473902041,6-10,0.8433832254684895,,-0.7482336279982287,-0.9798114560583836
Dwyane Wade,Miami Heat,2.9657895346334255,SG,-0.44749863773910403,6-4,1.0622672998843,Marquette,2.923070537482832,-0.2281303055144311
Briante Weber,Miami Heat,0.5963888351057525,PG,-1.698705865991421,6-2,-0.009889217596109976,Virginia Commonwealth,1.0907011526789923,0.5235508450295214
Hassan Whiteside,Miami Heat,-0.44186887641556516,C,1.0924887268942345,7-0,-0.8534967025173419,Marshall,-0.7416682321248474,1.275231995573474
Justise Winslow,Miami Heat,-0.561875963204017,SF,-0.1017704633111311,6-7,-1.4607152945832713,Duke,-0.4525588127383519,1.275231995573474
Dorell Wright,Miami Heat,-0.508783544821741,SF,-0.4973123515472426,6-9,0.951128051770136,,-0.6003962203682903,-0.9798114560583836
Dewayne Dedmon,Orlando Magic,-0.3638588934739787,C,-0.09822980351149552,7-0,-0.6595318533290322,USC,-0.7482336279982287,1.275231995573474
Evan Fournier,Orlando Magic,-0.5448041182298293,SG,-0.8350228406023468,6-7,-0.5554436620456077,,-0.48984757132127515,0.5235508450295214
Aaron Gordon,Orlando Magic,-0.058528288824272474,PF,-1.0520668794165555,6-9,-1.5876946604674838,Arizona,-0.12691733556708898,0.5235508450295214
Mario Hezonja,Orlando Magic,-0.40367417067358263,SG,-0.10030588690296285,6-8,-1.125603973370349,,-0.20981335883336588,1.275231995573474
Ersan Ilyasova,Orlando Magic,0.7987286782480064,PF,-0.07635738857419527,6-10,0.03708231106577492,,0.5914994507279493,-0.2281303055144311
Brandon Jennings,Orlando Magic,-0.20760639179193235,PG,0.30941107313956345,6-1,0.986371210571409,,0.6771503890212787,-0.9798114560583836
Devyn Marble,Orlando Magic,-0.8422650614362123,SF,-0.8956285114886928,6-6,-0.42645290736875,Iowa,-0.7679300083101976,0.5235508450295214
Shabazz Napier,Orlando Magic,-0.9336377431335333,PG,-1.331682053672972,6-1,0.23588285250975743,Connecticut,-0.6813379631418508,0.5235508450295214
