Name,Team,x,Position,y,Height,z,College,Salary
Rodney Stuckey,Indiana Pacers,-0.9837500850884088,PG,0.6963015376458798,6-5,-0.6280052647792163,Eastern Washington,0.4180768079114705
Myles Turner,Indiana Pacers,0.959659363650318,PF,-1.5767284284397438,6-11,0.8144922445539615,Texas,-0.4764448914089416
Shayne Whittington,Indiana Pacers,1.5238750100583354,PF,-0.440213445396932,6-11,1.0802154699574416,Western Michigan,-0.7679300083101976
Joe Young,Indiana Pacers,-1.0464407124670774,PG,-0.8948194386140568,6-2,-1.5770167840773597,Oregon,-0.736720291433468
Giannis Antetokounmpo,Milwaukee Bucks,1.0223499910289866,SF,-1.3494254318311814,6-11,0.0173225683435211,,-0.5542538504859351
Jerryd Bayless,Milwaukee Bucks,0.0819905803489574,PG,0.0143925478201926,6-3,-0.817807568638845,Arizona,-0.3526904934951023
Michael Carter-Williams,Milwaukee Bucks,-0.795678202952403,PG,-0.6675164420054944,6-6,-1.1974121763581025,Syracuse,-0.4684905728584257
Jared Cunningham,Milwaukee Bucks,-0.5449156934377286,SG,-0.440213445396932,6-4,-1.0076098724984737,Oregon State,-0.7482336279982287
Tyler Ennis,Milwaukee Bucks,-0.4195344386803913,PG,-1.3494254318311814,6-3,-1.0455703332703994,Syracuse,-0.6104427867584743
John Henson,Milwaukee Bucks,0.8342781088929807,PF,-0.440213445396932,6-11,0.2830457937470012,North Carolina,-0.3636313426467432
Damien Inglis,Milwaukee Bucks,-0.0433906744083797,SF,-1.3494254318311814,6-8,0.9283736268697388,,-0.7660144588743769
O.J. Mayo,Milwaukee Bucks,-0.9210594577097404,SG,0.241695544428755,6-5,-0.4382029609195876,USC,0.6107686332631137
Khris Middleton,Milwaukee Bucks,0.2700624624849633,SG,-0.6675164420054944,6-8,0.4728480976066299,Texas A&M,1.901803863119123
Greg Monroe,Milwaukee Bucks,-0.1687719291657169,C,-0.2129104487883696,6-11,1.6496223815363276,Georgetown,2.2308251549070537
Steve Novak,Milwaukee Bucks,-0.7329875755737344,SF,1.1509075308630046,6-10,0.1312039506592983,Marquette,-0.8738588708444072
Johnny O'Bryant III,Milwaukee Bucks,3.718046968311736,PF,-0.8948194386140568,6-9,1.3459386953609218,LSU,-0.7679300083101976
Jabari Parker,Milwaukee Bucks,-0.3568438113017227,PF,-1.3494254318311814,6-8,1.0802154699574416,Duke,0.0620670990647885
Miles Plumlee,Milwaukee Bucks,0.0192999529702888,C,0.0143925478201926,6-11,1.0422550091855158,Duke,-0.524322258486763
Greivis Vasquez,Milwaukee Bucks,0.2073718351062946,PG,0.4689985410373174,6-6,-0.1724797355161075,Maryland,0.3410000777708132
Rashad Vaughn,Milwaukee Bucks,0.144681207727626,SG,-1.8040314250483065,6-6,-0.7418866470949935,UNLV,-0.5968233285426201
Justin Anderson,Dallas Mavericks,-1.0464407124670774,SG,-1.1221224352226191,6-6,0.2450853329750755,Virginia,-0.6515555146155009
J.J. Barea,Dallas Mavericks,-0.795678202952403,PG,0.923604534254442,6-0,-1.3872144802177309,Northeastern,-0.1041180387914825
Jeremy Evans,Dallas Mavericks,0.2073718351062946,SF,0.241695544428755,6-9,-0.817807568638845,Western Kentucky,-0.7186889611843627
Raymond Felton,Dallas Mavericks,-0.9837500850884088,PG,0.923604534254442,6-1,-0.6280052647792163,North Carolina,-0.1695729468697061
Devin Harris,Dallas Mavericks,1.0223499910289866,PG,1.3782105274715668,6-3,-1.3872144802177309,Wisconsin,-0.1497000608457151
David Lee,Dallas Mavericks,1.5238750100583354,PF,1.3782105274715668,6-9,0.890413166097813,Florida,-0.5288742174770449
Wesley Matthews,Dallas Mavericks,0.3327530898636319,SG,0.4689985410373174,6-5,-0.0585983532003303,Marquette,2.2308251549070537
JaVale McGee,Dallas Mavericks,-0.4195344386803913,C,0.241695544428755,7-0,1.839424685395956,Nevada,-0.685861596433806
Salah Mejri,Dallas Mavericks,2.025400029087684,C,0.4689985410373174,7-2,0.890413166097813,,-0.8295848409006614
Dirk Nowitzki,Dallas Mavericks,1.4611843826796669,PF,2.2874225139058164,7-0,0.890413166097813,,0.6749993701748783
Zaza Pachulia,Dallas Mavericks,0.5835155993783063,C,1.1509075308630046,6-11,2.029226989255585,,0.0712315222785127
Chandler Parsons,Dallas Mavericks,0.4581343446209691,SF,0.0143925478201926,6-10,0.321006254518927,Florida,2.029269505589235
Dwight Powell,Dallas Mavericks,-0.6702969481950658,PF,-0.6675164420054944,6-11,0.7006108622381843,Stanford,-0.7679300083101976
Charlie Villanueva,Dallas Mavericks,-0.9210594577097404,PF,0.923604534254442,6-11,0.3969271760627784,Connecticut,-0.7482336279982287
Deron Williams,Dallas Mavericks,-0.6076063208163972,PG,0.923604534254442,6-3,-0.817807568638845,Illinois,0.1057183490289977
Trevor Ariza,Houston Rockets,-1.0464407124670774,SF,0.6963015376458798,6-8,-0.2484006570599589,UCLA,0.6479639363107413
Michael Beasley,Houston Rockets,-0.6076063208163972,SF,0.0143925478201926,6-10,0.5108085583785557,Kansas State,-0.8717007224004687
Patrick Beverley,Houston Rockets,-0.9837500850884088,PG,0.0143925478201926,6-1,-1.3872144802177309,Arkansas,0.3191268579078468
Corey Brewer,Houston Rockets,0.959659363650318,SG,0.6963015376458798,6-9,-1.3492540194458051,Florida,0.6549673207031468
Clint Capela,Houston Rockets,-0.1687719291657169,PF,-1.1221224352226191,6-10,0.7006108622381843,,-0.6913039843490378
Sam Dekker,Houston Rockets,-0.6702969481950658,SF,-1.1221224352226191,6-9,0.321006254518927,Wisconsin,-0.6135181482910865
Andrew Goudelock,Houston Rockets,-1.109131339845746,PG,0.0143925478201926,6-3,-0.817807568638845,Charleston,-0.8921119893844922
James Harden,Houston Rockets,-0.2941531839230542,SG,-0.2129104487883696,6-5,-0.0585983532003303,Arizona State,2.1053708297099623
Montrezl Harrell,Houston Rockets,1.085040618407655,PF,-1.1221224352226191,6-8,0.7006108622381843,Louisville,-0.7380741441983887
Dwight Howard,Houston Rockets,-0.3568438113017227,C,0.6963015376458798,6-11,1.6496223815363276,,3.377700693311786
Terrence Jones,Houston Rockets,-0.7329875755737344,PF,-0.6675164420054944,6-9,1.156136391501293,Kentucky,-0.4510538895823556
K.J. McDaniels,Houston Rockets,0.8969687362716494,SG,-0.8948194386140568,6-6,-0.6280052647792163,Clemson,-0.3161187411943125
Donatas Motiejunas,Houston Rockets,0.144681207727626,PF,-0.440213445396932,7-0,0.0173225683435211,,-0.4898475713212751
Josh Smith,Houston Rockets,-0.795678202952403,C,0.6963015376458798,6-9,0.1312039506592983,,-0.7482336279982287
Jason Terry,Houston Rockets,0.8342781088929807,SG,2.514725510514378,6-2,-1.3872144802177309,Arizona,-0.7482336279982287
Jordan Adams,Memphis Grizzlies,-0.9210594577097404,SG,-1.3494254318311814,6-5,-0.4761634216915134,UCLA,-0.6601110316611138
Tony Allen,Memphis Grizzlies,-0.5449156934377286,SG,1.6055135240801293,6-4,-0.3243215786038104,Oklahoma State,0.0632423265076082
Chris Andersen,Memphis Grizzlies,-0.6702969481950658,PF,2.2874225139058164,6-10,0.890413166097813,Blinn College,0.0326931572081841
Matt Barnes,Memphis Grizzlies,0.2700624624849633,SF,2.0601195172972537,6-7,0.169164411431224,UCLA,-0.2481551782418358
Vince Carter,Memphis Grizzlies,-0.1687719291657169,SG,2.742028507122941,6-6,-0.0585983532003303,North Carolina,-0.1430381263678328
Mike Conley,Memphis Grizzlies,-0.4195344386803913,PG,0.241695544428755,6-1,-1.7668190879369885,Ohio State,0.9168453386391228
Bryce Cotton,Memphis Grizzlies,-0.6076063208163972,PG,-0.8948194386140568,6-1,-2.146423695656245,Providence,-0.7957078837774144
Jordan Farmar,Memphis Grizzlies,-0.8583688303310716,PG,0.4689985410373174,6-2,-1.5770167840773597,UCLA,1.0336214020978525
Marc Gasol,Memphis Grizzlies,0.959659363650318,C,0.923604534254442,7-1,1.2700177738170702,,2.8629506879731195
JaMychal Green,Memphis Grizzlies,-1.109131339845746,PF,-0.440213445396932,6-9,0.2071248722031498,Alabama,-0.7679300083101976
P.J. Hairston,Memphis Grizzlies,0.0819905803489574,SF,-0.8948194386140568,6-6,0.321006254518927,North Carolina,-0.6992583028995536
Jarell Martin,Memphis Grizzlies,-0.48222506605906,PF,-1.1221224352226191,6-10,0.6626504014662585,LSU,-0.6935931632342154
Ray McCallum,Memphis Grizzlies,-0.795678202952403,PG,-0.6675164420054944,6-3,-1.1974121763581025,Detroit,-0.1535605131054184
Xavier Munford,Memphis Grizzlies,-0.2314625565443855,PG,-0.6675164420054944,6-3,-1.5770167840773597,Rhode Island,0.3864721370233784
Zach Randolph,Memphis Grizzlies,2.025400029087684,PF,1.6055135240801293,6-9,1.459820077676699,Michigan State,0.9265047871521752
Lance Stephenson,Memphis Grizzlies,-1.0464407124670774,SF,-0.440213445396932,6-5,0.321006254518927,Cincinnati,0.8034604586147569
Alex Stepheson,Memphis Grizzlies,1.085040618407655,PF,0.241695544428755,6-10,1.839424685395956,USC,0.4627813113930517
Brandan Wright,Memphis Grizzlies,1.0223499910289866,PF,0.241695544428755,6-10,-0.4382029609195876,North Carolina,0.1221021641713465
Alexis Ajinca,New Orleans Pelicans,1.5238750100583354,C,0.241695544428755,7-2,1.00429454841359,,-0.0849245841436814
Ryan Anderson,New Orleans Pelicans,0.959659363650318,PF,0.241695544428755,6-10,0.7006108622381843,California,0.7071145459389353
Omer Asik,New Orleans Pelicans,-0.9210594577097404,C,0.4689985410373174,7-0,1.2700177738170702,,0.8445968875663017
Luke Babbitt,New Orleans Pelicans,-0.6076063208163972,SF,-0.2129104487883696,6-9,0.1312039506592983,Nevada,-0.7186889611843627
Norris Cole,New Orleans Pelicans,0.7715874815143121,PG,0.0143925478201926,6-2,-1.7668190879369885,Cleveland State,-0.3455749624603421
Dante Cunningham,New Orleans Pelicans,1.6492562648156726,PF,0.4689985410373174,6-8,0.321006254518927,Villanova,-0.3815942672978487
Anthony Davis,New Orleans Pelicans,0.3327530898636319,PF,-0.8948194386140568,6-10,1.1940968522732187,Kentucky,0.4317059007185922
Bryce Dejean-Jones,New Orleans Pelicans,0.8342781088929807,SG,-0.8948194386140568,6-6,-0.7039261863230678,Iowa State,-0.8980309041838186
Toney Douglas,New Orleans Pelicans,-0.1060813017870483,PG,0.6963015376458798,6-2,-1.0076098724984737,Florida State,-0.7063073552545674
James Ennis,New Orleans Pelicans,-0.8583688303310716,SF,-0.440213445396932,6-7,-0.4382029609195876,Long Beach State,-0.7679300083101976
Tyreke Evans,New Orleans Pelicans,-1.0464407124670774,SG,-0.2129104487883696,6-6,-0.0585983532003303,Memphis,1.1377010011841622
Tim Frazier,New Orleans Pelicans,-0.9837500850884088,PG,-0.440213445396932,6-1,-1.9566213917966169,Penn State,-0.7679300083101976
Alonzo Gee,New Orleans Pelicans,-0.1687719291657169,SF,0.4689985410373174,6-6,0.1312039506592983,Alabama,-0.6764127600858628
Eric Gordon,New Orleans Pelicans,-0.48222506605906,SG,0.0143925478201926,6-4,-0.2484006570599589,Indiana,2.0586609824019466
Jordan Hamilton,New Orleans Pelicans,0.4581343446209691,SG,-0.440213445396932,6-7,-0.0585983532003303,Texas,-0.735102643559641
Jrue Holiday,New Orleans Pelicans,-0.4195344386803913,PG,-0.440213445396932,6-4,-0.6280052647792163,UCLA,1.110901614806081
Orlando Johnson,New Orleans Pelicans,-1.109131339845746,SG,0.0143925478201926,6-5,-0.0585983532003303,UC Santa Barbara,-0.9200287956577876
Kendrick Perkins,New Orleans Pelicans,-0.795678202952403,C,0.923604534254442,6-10,1.839424685395956,,-0.7482336279982287
Quincy Pondexter,New Orleans Pelicans,0.144681207727626,SF,0.241695544428755,6-7,-0.0585983532003303,Washington,-0.2790777842987915
LaMarcus Aldridge,San Antonio Spurs,-0.3568438113017227,PF,0.6963015376458798,6-11,0.7006108622381843,Texas,2.863143379798471
Kyle Anderson,San Antonio Spurs,-1.0464407124670774,SF,-1.1221224352226191,6-9,0.321006254518927,UCLA,-0.7105423361921459
Matt Bonner,San Antonio Spurs,-0.1687719291657169,C,2.0601195172972537,6-10,0.5108085583785557,Florida,-0.7482336279982287
Boris Diaw,San Antonio Spurs,0.959659363650318,C,1.6055135240801293,6-8,1.0802154699574416,,0.5144227205872921
Tim Duncan,San Antonio Spurs,0.2073718351062946,C,2.969331503731503,6-11,1.0802154699574416,Wake Forest,0.0808661135460949
Manu Ginobili,San Antonio Spurs,0.144681207727626,SG,2.514725510514378,6-6,-0.6280052647792163,,-0.3885311730105079
Danny Green,San Antonio Spurs,-0.2314625565443855,SG,0.241695544428755,6-6,-0.2484006570599589,North Carolina,0.9961522839664
Kawhi Leonard,San Antonio Spurs,-0.9837500850884088,SF,-0.6675164420054944,6-7,0.321006254518927,San Diego State,2.2308251549070537
Boban Marjanovic,San Antonio Spurs,1.3984937553009982,C,0.0143925478201926,7-3,2.598633900834471,,-0.69953577912806
Kevin Martin,San Antonio Spurs,0.3327530898636319,SG,1.3782105274715668,6-7,-0.8557680294107707,Western Carolina,-0.8921119893844922
Andre Miller,San Antonio Spurs,0.3954437172423005,PG,2.969331503731503,6-3,-0.817807568638845,Utah,-0.8824484943431073
Patty Mills,San Antonio Spurs,-0.6076063208163972,PG,0.0143925478201926,6-0,-1.3872144802177309,Saint Mary's,-0.2411321392832445
Tony Parker,San Antonio Spurs,-0.5449156934377286,PG,1.6055135240801293,6-2,-1.3872144802177309,,1.6585304336126736
Jonathon Simmons,San Antonio Spurs,-0.0433906744083797,SG,-0.2129104487883696,6-6,-1.0076098724984737,Houston,-0.8295848409006614
David West,San Antonio Spurs,0.7715874815143121,PF,1.8328165206886915,6-9,1.0802154699574416,Xavier,-0.641884889976578
Kent Bazemore,Atlanta Hawks,0.3954437172423005,SF,-0.2129104487883696,6-5,-0.7798471078669192,Old Dominion,-0.5453823188467455
Tim Hardaway Jr.,Atlanta Hawks,-0.48222506605906,SG,-0.6675164420054944,6-6,-0.6280052647792163,Michigan,-0.6793956295423063
Kirk Hinrich,Atlanta Hawks,-0.3568438113017227,SG,1.8328165206886915,6-4,-1.1974121763581025,Kansas,-0.3806423696806116
Al Horford,Atlanta Hawks,-0.1687719291657169,C,0.6963015376458798,6-10,0.890413166097813,Florida,1.3815359346696865
Kris Humphries,Atlanta Hawks,1.586565637437004,PF,0.923604534254442,6-9,0.5108085583785557,Minnesota,-0.7380741441983887
Kyle Korver,Atlanta Hawks,0.5208249719996377,SG,1.8328165206886915,6-7,-0.3622820393757361,Creighton,0.1765335583048533
Paul Millsap,Atlanta Hawks,-0.8583688303310716,PF,0.923604534254442,6-8,0.9283736268697388,Louisiana Tech,2.667110085503405
Mike Muscala,Atlanta Hawks,0.8342781088929807,PF,-0.6675164420054944,6-11,0.7006108622381843,Bucknell,-0.7482336279982287
Lamar Patterson,Atlanta Hawks,-0.2941531839230542,SG,-0.6675164420054944,6-5,0.1312039506592983,Pittsburgh,-0.8295848409006614
Dennis Schroder,Atlanta Hawks,-0.0433906744083797,PG,-1.1221224352226191,6-1,-1.8807004702527652,,-0.5909732047249442
Mike Scott,Atlanta Hawks,0.8969687362716494,PF,0.0143925478201926,6-8,0.5867294799224071,Virginia,-0.288459949275163
Thabo Sefolosha,Atlanta Hawks,0.4581343446209691,SF,1.1509075308630046,6-7,-0.0585983532003303,,-0.1599986681434591
Tiago Splitter,Atlanta Hawks,-0.4195344386803913,C,0.923604534254442,6-11,0.890413166097813,,0.9491836515369372
Walter Tavares,Atlanta Hawks,0.2700624624849633,C,-0.6675164420054944,7-3,1.459820077676699,,-0.7380741441983887
Jeff Teague,Atlanta Hawks,-1.109131339845746,PG,0.0143925478201926,6-2,-1.3492540194458051,Wake Forest,0.6107686332631137
Nicolas Batum,Charlotte Hornets,-0.795678202952403,SG,0.0143925478201926,6-8,-0.817807568638845,,1.5983732018888426
Troy Daniels,Charlotte Hornets,0.7715874815143121,SG,-0.6675164420054944,6-4,-0.6280052647792163,Virginia Commonwealth,-0.7482336279982287
Jorge Gutierrez,Charlotte Hornets,-0.3568438113017227,PG,0.0143925478201926,6-3,-1.235372637130028,California,-0.8942595397780363
Tyler Hansbrough,Charlotte Hornets,2.025400029087684,PF,0.6963015376458798,6-9,1.0802154699574416,North Carolina,-0.7482336279982287
Aaron Harrison,Charlotte Hornets,-0.5449156934377286,SG,-1.3494254318311814,6-6,-0.4382029609195876,Kentucky,-0.8295848409006614
Spencer Hawes,Charlotte Hornets,-1.109131339845746,PF,0.241695544428755,7-1,0.890413166097813,Washington,0.24658763487057
Al Jefferson,Charlotte Hornets,0.4581343446209691,C,0.923604534254442,6-10,2.560673440062545,,1.6705736726971512
Frank Kaminsky III,Charlotte Hornets,1.6492562648156726,C,-0.8948194386140568,7-0,0.7006108622381843,Wisconsin,-0.4273547219823569
Michael Kidd-Gilchrist,Charlotte Hornets,-0.2314625565443855,SF,-1.1221224352226191,6-7,0.3969271760627784,Kentucky,0.2892438242486632
Jeremy Lamb,Charlotte Hornets,-0.9210594577097404,SG,-0.6675164420054944,6-5,-1.3872144802177309,Connecticut,-0.3460703731433212
Courtney Lee,Charlotte Hornets,-1.0464407124670774,SG,0.6963015376458798,6-5,-0.817807568638845,Western Kentucky,0.1627601393205432
Jeremy Lin,Charlotte Hornets,-0.6702969481950658,PG,0.0143925478201926,6-3,-0.817807568638845,Harvard,-0.5185981551228671
Kemba Walker,Charlotte Hornets,-0.1687719291657169,PG,-0.2129104487883696,6-1,-1.4251749409896566,Connecticut,1.3815359346696865
Marvin Williams,Charlotte Hornets,-0.9837500850884088,PF,0.4689985410373174,6-9,0.5867294799224071,North Carolina,0.4180768079114705
Cody Zeller,Charlotte Hornets,1.3984937553009982,C,-0.8948194386140568,7-0,0.7006108622381843,Indiana,-0.1206509974066535
Chris Bosh,Miami Heat,-1.0464407124670774,PF,1.1509075308630046,6-11,0.5108085583785557,Georgia Tech,3.3455916836861403
Luol Deng,Miami Heat,-0.5449156934377286,SF,0.923604534254442,6-9,-0.0585983532003303,Duke,1.0253666769916134
Goran Dragic,Miami Heat,-0.6702969481950658,PG,0.6963015376458798,6-3,-1.1974121763581025,,1.9177972846233091
Gerald Green,Miami Heat,-0.2314625565443855,SF,0.6963015376458798,6-7,-0.6280052647792163,,-0.7482336279982287
Udonis Haslem,Miami Heat,1.3984937553009982,PF,2.0601195172972537,6-8,0.5108085583785557,Florida,-0.3806423696806116
Joe Johnson,Miami Heat,-0.9837500850884088,SF,1.6055135240801293,6-7,0.7006108622381843,Arkansas,-0.8803011366413886
Tyler Johnson,Miami Heat,-0.6076063208163972,SG,-0.6675164420054944,6-4,-1.3492540194458051,Fresno State,-0.7679300083101976
Josh McRoberts,Miami Heat,-0.8583688303310716,PF,0.4689985410373174,6-10,0.7006108622381843,Duke,0.1374645199475063
Josh Richardson,Miami Heat,-1.109131339845746,SG,-1.1221224352226191,6-6,-0.817807568638845,Tennessee,-0.8295848409006614
Amar'e Stoudemire,Miami Heat,-0.795678202952403,PF,1.3782105274715668,6-10,0.890413166097813,,-0.7482336279982287
Dwyane Wade,Miami Heat,-0.9210594577097404,SG,1.6055135240801293,6-4,-0.0585983532003303,Marquette,2.923070537482832
Briante Weber,Miami Heat,-0.3568438113017227,PG,-0.8948194386140568,6-2,-2.146423695656245,Virginia Commonwealth,1.0907011526789925
Hassan Whiteside,Miami Heat,0.2073718351062946,C,-0.2129104487883696,7-0,1.6496223815363276,Marshall,-0.7416682321248474
Justise Winslow,Miami Heat,0.144681207727626,SF,-1.5767284284397438,6-7,0.1312039506592983,Duke,-0.4525588127383519
Dorell Wright,Miami Heat,-0.4195344386803913,SF,0.6963015376458798,6-9,-0.6280052647792163,,-0.6003962203682903
Dewayne Dedmon,Orlando Magic,-0.9210594577097404,C,-0.2129104487883696,7-0,0.890413166097813,USC,-0.7482336279982287
Evan Fournier,Orlando Magic,-0.48222506605906,SG,-0.8948194386140568,6-7,-0.6280052647792163,,-0.4898475713212751
Aaron Gordon,Orlando Magic,-1.109131339845746,PF,-1.5767284284397438,6-9,-0.0585983532003303,Arizona,-0.1269173355670889
Mario Hezonja,Orlando Magic,0.3327530898636319,SG,-1.3494254318311814,6-8,-0.1345192747441818,,-0.2098133588333658
Ersan Ilyasova,Orlando Magic,-0.6702969481950658,PF,0.4689985410373174,6-10,0.5108085583785557,,0.5914994507279493
Brandon Jennings,Orlando Magic,2.338853165981027,PG,-0.2129104487883696,6-1,-1.9945818525685424,,0.6771503890212787
Devyn Marble,Orlando Magic,-0.4195344386803913,SF,-0.8948194386140568,6-6,-0.817807568638845,Iowa,-0.7679300083101976
Shabazz Napier,Orlando Magic,-0.2941531839230542,PG,-0.6675164420054944,6-1,-1.7668190879369885,Connecticut,-0.6813379631418508
Andrew Nicholson,Orlando Magic,1.6492562648156726,PF,-0.2129104487883696,6-9,1.0802154699574416,St. Bonaventure,-0.4720451589606875
Victor Oladipo,Orlando Magic,-0.795678202952403,SG,-0.6675164420054944,6-4,-0.4382029609195876,Indiana,0.0697901874248824
Elfrid Payton,Orlando Magic,-0.8583688303310716,PG,-1.1221224352226191,6-4,-1.3872144802177309,Louisiana-Lafayette,-0.4479342089299125
Jason Smith,Orlando Magic,-0.2314625565443855,PF,0.6963015376458798,7-0,0.7006108622381843,Colorado State,-0.1021911205379661
Nikola Vucevic,Orlando Magic,-0.5449156934377286,C,-0.440213445396932,7-0,1.459820077676699,USC,1.237017065655954
C.J. Watson,Orlando Magic,0.8969687362716494,PG,1.1509075308630046,6-2,-1.7668190879369885,Tennessee,0.0326931572081841
Alan Anderson,Washington Wizards,-0.7329875755737344,SG,1.3782105274715668,6-6,-0.0585983532003303,Michigan State,-0.1599986681434591
Bradley Beal,Washington Wizards,-0.9210594577097404,SG,-1.1221224352226191,6-5,-0.5520843432353648,Florida,0.1665511582925115
Jared Dudley,Washington Wizards,-1.0464407124670774,SF,0.6963015376458798,6-7,0.1312039506592983,Boston College,-0.0877392336365928
Jarell Eddie,Washington Wizards,-0.6076063208163972,SG,-0.6675164420054944,6-7,-0.1345192747441818,Virginia Tech,-0.8225278881808082
Drew Gooden,Washington Wizards,4.533025124234428,PF,1.6055135240801293,6-10,1.0802154699574416,Kansas,-0.2948829458896093
Marcin Gortat,Washington Wizards,-0.2941531839230542,C,1.1509075308630046,6-11,0.7006108622381843,,1.2307335779230624
JJ Hickson,Washington Wizards,0.2073718351062946,C,0.0143925478201926,6-9,0.7765317837820358,North Carolina State,-0.8781537789396698
Nene Hilario,Washington Wizards,1.5238750100583354,C,1.3782105274715668,6-11,1.0802154699574416,,1.5742277600213297
Markieff Morris,Washington Wizards,-0.795678202952403,PF,-0.2129104487883696,6-10,0.890413166097813,Kansas,0.6107686332631137
Kelly Oubre Jr.,Washington Wizards,-0.3568438113017227,SF,-1.5767284284397438,6-7,-0.6280052647792163,Kansas,-0.5607514188367925
Otto Porter Jr.,Washington Wizards,0.2700624624849633,SF,-0.8948194386140568,6-8,-0.8937284901826964,Georgetown,-0.0322516956083337
Ramon Sessions,Washington Wizards,-0.6702969481950658,PG,0.6963015376458798,6-3,-1.1974121763581025,Nevada,-0.5125351068381776
Garrett Temple,Washington Wizards,-0.0433906744083797,SG,0.6963015376458798,6-6,-1.0076098724984737,LSU,-0.7186889611843627
Marcus Thornton,Washington Wizards,-0.1687719291657169,SF,0.4689985410373174,6-4,-0.6280052647792163,LSU,-0.8921119893844922
John Wall,Washington Wizards,-0.9837500850884088,PG,-0.440213445396932,6-4,-1.0076098724984737,Kentucky,2.123775211332948
Darrell Arthur,Denver Nuggets,-1.109131339845746,PF,0.241695544428755,6-9,0.5108085583785557,Kansas,-0.3885311730105079
D.J. Augustin,Denver Nuggets,-0.3568438113017227,PG,0.241695544428755,6-0,-1.4631354017615823,Texas,-0.3526904934951023
Will Barton,Denver Nuggets,-0.795678202952403,SF,-0.440213445396932,6-6,-1.7668190879369885,Memphis,-0.2499215842048343
Wilson Chandler,Denver Nuggets,0.2073718351062946,SF,0.4689985410373174,6-8,0.1312039506592983,DePaul,1.082755312568792
Kenneth Faried,Denver Nuggets,1.085040618407655,PF,-0.2129104487883696,6-8,0.2450853329750755,Morehead State,1.2343107089688905
Danilo Gallinari,Denver Nuggets,-0.6076063208163972,SF,0.0143925478201926,6-10,0.1312039506592983,,1.766919585372973
Gary Harris,Denver Nuggets,-0.2314625565443855,SG,-1.3494254318311814,6-4,-0.4382029609195876,Michigan State,-0.6254496261168603
Nikola Jokic,Denver Nuggets,-0.1687719291657169,C,-1.3494254318311814,6-10,1.0802154699574416,,-0.6802665965928957
Joffrey Lauvergne,Denver Nuggets,3.718046968311736,C,-0.6675164420054944,6-11,-0.0585983532003303,,-0.6013170946016458
Mike Miller,Denver Nuggets,-0.9210594577097404,SG,2.0601195172972537,6-8,-0.1345192747441818,Florida,-0.7482336279982287
Emmanuel Mudiay,Denver Nuggets,-1.109131339845746,PG,-1.5767284284397438,6-5,-0.817807568638845,,-0.3329896812711502
Jameer Nelson,Denver Nuggets,-1.0464407124670774,PG,1.6055135240801293,6-0,-1.1974121763581025,Saint Joseph's,-0.0935199883971421
Jusuf Nurkic,Denver Nuggets,0.3327530898636319,C,-1.3494254318311814,7-0,2.2190292931152134,,-0.5758276272523051
JaKarr Sampson,Denver Nuggets,-0.5449156934377286,SG,-0.8948194386140568,6-9,-0.2863611178318847,St. John's,-0.880957252306711
Axel Toupane,Denver Nuggets,-0.7329875755737344,SG,-0.8948194386140568,6-7,-0.4382029609195876,,-0.5252951595129635
Nemanja Bjelica,Minnesota Timberwolves,4.407643869477091,PF,0.241695544428755,6-10,0.7006108622381843,,-0.1696330667192159
Gorgui Dieng,Minnesota Timberwolves,-0.795678202952403,C,-0.2129104487883696,6-11,0.73857132301011,Louisville,-0.6466534345785551
Kevin Garnett,Minnesota Timberwolves,0.2073718351062946,PF,2.969331503731503,6-11,0.7006108622381843,,0.7071145459389353
Tyus Jones,Minnesota Timberwolves,-1.0464407124670774,PG,-1.5767284284397438,6-2,-1.0076098724984737,Duke,-0.6837196341031971
Zach LaVine,Minnesota Timberwolves,-0.6076063208163972,PG,-1.3494254318311814,6-5,-1.235372637130028,UCLA,-0.5167945596375757
Shabazz Muhammad,Minnesota Timberwolves,-0.1687719291657169,SF,-0.8948194386140568,6-6,0.0552830291154468,UCLA,-0.53441430014773
Adreian Payne,Minnesota Timberwolves,0.959659363650318,PF,-0.440213445396932,6-10,0.5867294799224071,Michigan State,-0.5571673508852519
Nikola Pekovic,Minnesota Timberwolves,-0.2314625565443855,C,0.6963015376458798,6-11,3.2439617339572084,,1.4008051172048508
Tayshaun Prince,Minnesota Timberwolves,-0.3568438113017227,SF,2.0601195172972537,6-9,-0.3622820393757361,Kentucky,-0.7482336279982287
Ricky Rubio,Minnesota Timberwolves,-0.5449156934377286,PG,-0.440213445396932,6-4,-1.0455703332703994,,1.5164202124158366
Damjan Rudez,Minnesota Timberwolves,-0.48222506605906,SF,0.4689985410373174,6-9,0.321006254518927,,-0.709266716308318
Greg Smith,Minnesota Timberwolves,-0.8583688303310716,PF,-0.440213445396932,6-10,1.0802154699574416,Fresno State,-0.2704977953913589
Karl-Anthony Towns,Minnesota Timberwolves,0.8969687362716494,C,-1.5767284284397438,7-0,0.8524527053258872,Kentucky,0.1682711255256002
Andrew Wiggins,Minnesota Timberwolves,0.2700624624849633,SG,-1.3494254318311814,6-8,-0.8557680294107707,Kansas,0.1788845912659687
Steven Adams,Oklahoma City Thunder,-0.3568438113017227,C,-1.1221224352226191,7-0,1.2700177738170702,Pittsburgh,-0.4916135919006229
Nick Collison,Oklahoma City Thunder,-0.8583688303310716,PF,1.8328165206886915,6-10,1.2700177738170702,Kansas,-0.2081716244813699
