Airport.Code,Airport.Name,Time.Label,x,Time.Month Name,y,z,Statistics.# of Delays.Late Aircraft,Statistics.# of Delays.National Aviation System,Statistics.# of Delays.Security,Statistics.# of Delays.Weather,Statistics.Carriers.Names,Statistics.Carriers.Total,Statistics.Flights.Cancelled,Statistics.Flights.Delayed,Statistics.Flights.Diverted,Statistics.Flights.On Time,Statistics.Flights.Total,Statistics.Minutes Delayed.Carrier,Statistics.Minutes Delayed.Late Aircraft,Statistics.Minutes Delayed.National Aviation System,Statistics.Minutes Delayed.Security,Statistics.Minutes Delayed.Total,Statistics.Minutes Delayed.Weather 
MDW,"Chicago, IL: Chicago Midway International",2006/10,-1.5512230598606387,October,0.06198517596212052,-0.2165366502535791,-0.1211803823353393,-0.346651051235079,0.0706596103531101,-0.2822079176188794,"Continental Air Lines Inc.,Atlantic Southeast Airlines,Frontier Airlines Inc.,AirTran Airways Corporation,Northwest Airlines Inc.,Comair Inc.,ATA Airlines d/b/a ATA,Southwest Airlines Co.,ExpressJet Airlines Inc.",-1.4207860209152252,-0.4208004060716399,-0.4085457955893712,0.3608471175949754,-0.4521873641520135,-0.4693973894714212,-0.882424200354146,-0.3160843758777231,-0.3650641224828178,-0.2557394412703626,-0.4877110200300387,-0.1177912026853465
MIA,"Miami, FL: Miami International",2006/10,-3.056237688854856,October,-0.15556124992648768,-0.7514363596846234,-0.8064795680972316,-0.7588397748622321,-0.9281674204427518,-0.7477465764683802,"American Airlines Inc.,Alaska Airlines Inc.,Continental Air Lines Inc.,Delta Air Lines Inc.,AirTran Airways Corporation,American Eagle Airlines Inc.,Northwest Airlines Inc.,Comair Inc.,United Air Lines Inc.,US Airways Inc.,ExpressJet Airlines Inc.",-0.5473706690995482,-0.6388889642800925,-0.8860589548726374,-0.6843609196463528,-0.9485137051066024,-0.9892400265811157,-0.7200990900797792,-0.6894777599678419,-0.6157375397416092,-0.7612322250557346,-0.7403952772665985,-0.6891609174172547
MSP,"Minneapolis, MN: Minneapolis-St Paul International",2006/10,-0.14196778102424787,October,1.117068744707629,-0.20354550969057725,-0.2048402829348431,0.2380061120150143,0.9030154693496618,-0.0161858268477361,"American Airlines Inc.,Continental Air Lines Inc.,Delta Air Lines Inc.,Atlantic Southeast Airlines,Frontier Airlines Inc.,AirTran Airways Corporation,Northwest Airlines Inc.,Comair Inc.,SkyWest Airlines Inc.,United Air Lines Inc.,US Airways Inc.,ExpressJet Airlines Inc.",-0.1106629931917097,-0.1265539386475373,0.099944349547032,-0.5193280716608799,-0.2307235155267497,-0.1626217373503372,0.2788025317934515,-0.2893747102108994,-0.1615134212591093,0.0164489807679147,-0.1282990533235142,-0.1369346354404821
ORD,"Chicago, IL: Chicago O'Hare International",2006/10,14.303041177026953,October,-1.145266979836002,-2.055161700491009,3.6221551700211783,5.339383920484753,2.0683136719448343,1.1543113725452945,"American Airlines Inc.,Alaska Airlines Inc.,Continental Air Lines Inc.,Delta Air Lines Inc.,American Eagle Airlines Inc.,Northwest Airlines Inc.,Comair Inc.,SkyWest Airlines Inc.,United Air Lines Inc.,US Airways Inc.,ExpressJet Airlines Inc.,Mesa Airlines Inc.",-0.1106629931917097,4.6021598790151,4.681615898655384,3.3589438559977327,2.0393746147132643,2.9651782844181693,2.96803922196309,4.574132827214483,7.2903299281768605,1.2685157221439902,5.969183791949023,1.5980161492547853
PDX,"Portland, OR: Portland International",2006/10,-2.682792269541399,October,1.421800173524843,-0.7449013693855407,-0.6569597457491825,-0.7436538745180739,0.4036019539517309,-0.7743487855454946,"American Airlines Inc.,Alaska Airlines Inc.,JetBlue Airways,Continental Air Lines Inc.,Delta Air Lines Inc.,Atlantic Southeast Airlines,Frontier Airlines Inc.,Hawaiian Airlines Inc.,Northwest Airlines Inc.,SkyWest Airlines Inc.,United Air Lines Inc.,US Airways Inc.,Southwest Airlines Co.,Mesa Airlines Inc.",0.7627523586239672,-0.6008100096722674,-0.8018950687810947,-0.7118663943105983,-0.996291438947078,-1.003959428416854,-0.8053927350074347,-0.743206768584583,-0.6314046283202837,-0.0457655156979772,-0.786055504172361,-0.7397983847050326
PHL,"Philadelphia, PA: Philadelphia International",2006/10,-0.7106659228843496,October,-0.4845926423792741,-1.4137060518903284,-0.2190802660156097,0.3519003645962014,-0.9281674204427518,0.1168252185378355,"American Airlines Inc.,Continental Air Lines Inc.,Delta Air Lines Inc.,Frontier Airlines Inc.,AirTran Airways Corporation,Northwest Airlines Inc.,Comair Inc.,United Air Lines Inc.,US Airways Inc.,Southwest Airlines Co.,ExpressJet Airlines Inc.,Mesa Airlines Inc.",-0.1106629931917097,-0.2615611413480079,0.0286388349416973,-0.409306173003898,-0.5196382825150381,-0.4102283088247893,-0.5469221618483516,-0.1954650741127625,0.3520825434207593,-0.8234467215216266,-0.0023736927256078,0.0815166334991693
PHX,"Phoenix, AZ: Phoenix Sky Harbor International",2006/10,2.326656805839913,October,2.8181701425030043,0.6793482788655533,0.6459987061409608,0.7022607796792815,2.401256015543455,0.0370185913064925,"American Airlines Inc.,Alaska Airlines Inc.,JetBlue Airways,Continental Air Lines Inc.,Delta Air Lines Inc.,Frontier Airlines Inc.,Hawaiian Airlines Inc.,Northwest Airlines Inc.,SkyWest Airlines Inc.,ATA Airlines d/b/a ATA,United Air Lines Inc.,US Airways Inc.,Southwest Airlines Co.,ExpressJet Airlines Inc.,Mesa Airlines Inc.",1.1994600345318056,-0.0088553516778962,0.8977478531231132,-0.6018444956536164,0.9110706414295596,0.9289457849237338,0.8745426744134561,0.2166121639237994,0.082237328953291,0.9574432398145304,0.2989188767818829,-0.0906198787748316
SAN,"San Diego, CA: San Diego International",2006/10,-1.676206980397523,October,1.29971756428094,-0.9320571292849997,-0.3490201116276049,-0.4204111386209906,-0.0958115614462001,-0.6945421583141516,"American Airlines Inc.,Aloha Airlines Inc.,Alaska Airlines Inc.,JetBlue Airways,Continental Air Lines Inc.,Delta Air Lines Inc.,Atlantic Southeast Airlines,Frontier Airlines Inc.,Hawaiian Airlines Inc.,American Eagle Airlines Inc.,Northwest Airlines Inc.,SkyWest Airlines Inc.,United Air Lines Inc.,US Airways Inc.,Southwest Airlines Co.,Mesa Airlines Inc.",1.6361677104396442,-0.4311855755101377,-0.4114681527453276,-0.4368116476681435,-0.5885881101750187,-0.5808859281282522,-0.5295756952654743,-0.5936068344101122,-0.4791927035132946,-0.0963147940765144,-0.5991153053917735,-0.733777466338498
SEA,"Seattle, WA: Seattle/Tacoma International",2006/10,-1.0462673144902424,October,1.0675359808954532,-0.3093591295945171,-0.1283003738757226,-0.2110626553050945,0.2371307821524205,-0.6147355310828085,"American Airlines Inc.,Alaska Airlines Inc.,JetBlue Airways,Continental Air Lines Inc.,Delta Air Lines Inc.,Frontier Airlines Inc.,Hawaiian Airlines Inc.,Northwest Airlines Inc.,SkyWest Airlines Inc.,United Air Lines Inc.,US Airways Inc.,Southwest Airlines Co.,Mesa Airlines Inc.",0.3260446827161287,-0.4000300671946444,-0.2104099804155313,-0.2167678503541796,-0.445067544991472,-0.4166407215057051,-0.300742094633061,-0.1500973521395488,-0.3636067188941039,0.2030924701655905,-0.329734005149513,-0.5469746144537078
SFO,"San Francisco, CA: San Francisco International",2006/10,0.19241533171590577,October,1.0447193023596124,-0.2693995176532868,0.0461394188636681,0.3226132710753247,0.5700731257510412,-0.6014344265442514,"American Airlines Inc.,Alaska Airlines Inc.,Continental Air Lines Inc.,Delta Air Lines Inc.,Atlantic Southeast Airlines,Frontier Airlines Inc.,AirTran Airways Corporation,Hawaiian Airlines Inc.,American Eagle Airlines Inc.,Northwest Airlines Inc.,SkyWest Airlines Inc.,United Air Lines Inc.,US Airways Inc.",0.3260446827161287,-0.0642429220165509,0.2875596789594292,-0.5468335463251254,-0.2099261490314838,-0.0971859806746285,0.266758658075956,0.0754251292733716,0.2523891979356392,0.0864402892920431,0.1760205681214261,-0.6051768253302084
SLC,"Salt Lake City, UT: Salt Lake City International",2006/10,-0.2557404150513177,October,3.4468908899720883,1.0720348431176192,-0.1959402935093639,-0.6514537652856843,2.900669530941386,-0.2290034994646508,"American Airlines Inc.,JetBlue Airways,Continental Air Lines Inc.,Delta Air Lines Inc.,Atlantic Southeast Airlines,Frontier Airlines Inc.,Northwest Airlines Inc.,SkyWest Airlines Inc.,United Air Lines Inc.,US Airways Inc.,Southwest Airlines Co.,ExpressJet Airlines Inc.,Mesa Airlines Inc.",0.3260446827161287,-0.2961783728096671,-0.3191216666171072,-0.6843609196463528,0.1415680811047217,0.0144482946340414,0.227256396497413,-0.4226391677021823,-0.5869538188645096,1.5290389260949129,-0.4081565854884265,-0.3447335103470339
TPA,"Tampa, FL: Tampa International",2006/10,-2.8263462540279582,October,-0.20423395483740145,-0.42665409345787036,-0.5590598620689121,-0.706773830825118,-0.7616962486434414,-0.8275532036997232,"American Airlines Inc.,JetBlue Airways,Continental Air Lines Inc.,Delta Air Lines Inc.,Frontier Airlines Inc.,AirTran Airways Corporation,Northwest Airlines Inc.,United Air Lines Inc.,US Airways Inc.,Southwest Airlines Co.",-0.9840783450073868,-0.6804296420340834,-0.7469547542491156,-0.409306173003898,-0.7828842277929532,-0.8260149765214415,-0.8527461224564269,-0.5978132841721336,-0.6020136559478866,-0.7106829466771974,-0.7352624500683143,-0.7731450095043009
ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2006/11,9.600591885601307,November,-0.23866843923687792,0.5475504212253889,2.8158161280727705,2.980145831303022,0.0706596103531101,3.2824880987144405,"American Airlines Inc.,Continental Air Lines Inc.,Delta Air Lines Inc.,Atlantic Southeast Airlines,Frontier Airlines Inc.,AirTran Airways Corporation,American Eagle Airlines Inc.,Northwest Airlines Inc.,Comair Inc.,United Air Lines Inc.,US Airways Inc.,ExpressJet Airlines Inc.,Mesa Airlines Inc.",0.3260446827161287,0.8773457737405775,3.441367521667513,0.1408033202810116,2.9316003737263827,3.176059219629195,3.539691617148103,1.7037082837795663,1.6183580615004678,0.1019939134085161,2.2987911901236333,2.557194759800407
BOS,"Boston, MA: Logan International",2006/11,0.5511519222738994,November,-0.13875047903213486,-1.3435755825395328,0.0140994569319432,0.5015899537029044,-0.5952250768441312,0.968095909005494,"American Airlines Inc.,Alaska Airlines Inc.,JetBlue Airways,Continental Air Lines Inc.,Delta Air Lines Inc.,AirTran Airways Corporation,American Eagle Airlines Inc.,Northwest Airlines Inc.,Comair Inc.,United Air Lines Inc.,US Airways Inc.,ExpressJet Airlines Inc.,Mesa Airlines Inc.",0.3260446827161287,0.1330752973149061,0.3331484505923481,-0.574339020989371,-0.2760655217596717,-0.1291023074273684,-0.0264459536199311,0.0632186830314319,0.3513711916691251,-0.6484684502113055,0.2236637333978079,0.5557797417554303
BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",2006/11,-1.4854180247733406,November,0.8858272106712957,-0.641930645087761,-0.1354203654161059,-0.5093571263510605,-0.0958115614462001,-0.4418211720815654,"American Airlines Inc.,Continental Air Lines Inc.,Delta Air Lines Inc.,Atlantic Southeast Airlines,Frontier Airlines Inc.,AirTran Airways Corporation,American Eagle Airlines Inc.,Northwest Airlines Inc.,Comair Inc.,United Air Lines Inc.,US Airways Inc.,Southwest Airlines Co.,ExpressJet Airlines Inc.,Mesa Airlines Inc.",0.7627523586239672,-0.5073434847257878,-0.4301712385434482,-0.409306173003898,-0.3941046288949646,-0.4373353260668424,-0.5995370367916765,-0.3135553447324586,-0.4682968766833859,-0.2712930653868355,-0.4903081428517346,-0.3218848970586463
CLT,"Charlotte, NC: Charlotte Douglas International",2006/11,-0.9726056409382826,November,0.04134931422763555,-0.6385080404326452,-0.1834803083136932,0.1664154389639825,-0.5952250768441312,-0.4019178584658939,"American Airlines Inc.,JetBlue Airways,Delta Air Lines Inc.,Atlantic Southeast Airlines,AirTran Airways Corporation,American Eagle Airlines Inc.,Northwest Airlines Inc.,Comair Inc.,United Air Lines Inc.,US Airways Inc.,ExpressJet Airlines Inc.,Mesa Airlines Inc.",-0.1106629931917097,-0.4000300671946444,0.0268854206481235,-0.574339020989371,-0.347825804351445,-0.2837288950285418,-0.3360927137356073,-0.2306650586244027,-0.1666837339904991,-0.6717988863860149,-0.2653937968674306,-0.5176419352321291
DCA,"Washington, DC: Ronald Reagan Washington National",2006/11,-1.3983742267498367,November,0.16865185739069002,-1.5147966747351094,-0.5270199001371872,-0.039678922849594,-0.7616962486434414,0.1434274276149498,"American Airlines Inc.,Alaska Airlines Inc.,Continental Air Lines Inc.,Delta Air Lines Inc.,Atlantic Southeast Airlines,Frontier Airlines Inc.,AirTran Airways Corporation,American Eagle Airlines Inc.,Northwest Airlines Inc.,Comair Inc.,ATA Airlines d/b/a ATA,United Air Lines Inc.,US Airways Inc.,ExpressJet Airlines Inc.",0.7627523586239672,-0.2234821867401829,-0.3010030522501779,-0.1617569010256886,-0.7144964911193311,-0.6410751653377571,-0.6587698764739663,-0.6157745665915629,-0.2269924824948982,-0.6523568562404237,-0.465775861063012,0.0081849354452227
DEN,"Denver, CO: Denver International",2006/11,1.629846344555911,November,2.5657406213000713,0.8282743231675516,0.4074789895381204,-0.2002155836306957,1.069486641148972,0.1700296366920641,"American Airlines Inc.,Alaska Airlines Inc.,JetBlue Airways,Continental Air Lines Inc.,Delta Air Lines Inc.,Frontier Airlines Inc.,AirTran Airways Corporation,Northwest Airlines Inc.,Comair Inc.,SkyWest Airlines Inc.,United Air Lines Inc.,US Airways Inc.,Southwest Airlines Co.,ExpressJet Airlines Inc.,Mesa Airlines Inc.",1.1994600345318056,0.056917388099256,0.2711944788860737,-0.464317122332389,1.165135767263619,0.9738326736901444,0.5117055641597625,0.2685863346030101,-0.3293403845166043,1.6379142949102237,0.0483842651240917,0.1881949563523843
DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",2006/11,4.354612626208302,November,-0.336534276282494,-0.8918606539970241,1.210258035716337,0.3594933147682805,-0.4287539050448208,1.8060654949345956,"American Airlines Inc.,Alaska Airlines Inc.,Continental Air Lines Inc.,Delta Air Lines Inc.,Atlantic Southeast Airlines,Frontier Airlines Inc.,AirTran Airways Corporation,American Eagle Airlines Inc.,Northwest Airlines Inc.,Comair Inc.,SkyWest Airlines Inc.,ATA Airlines d/b/a ATA,United Air Lines Inc.,US Airways Inc.,ExpressJet Airlines Inc.,Mesa Airlines Inc.",1.6361677104396442,1.8570134241055307,0.7615660096555478,1.6260989521502676,1.9951567904530592,1.828578136725849,0.7052707564317285,1.246598807493142,0.3989450088150004,-0.5979191718327683,0.8711896261044335,1.6963578159081831
DTW,"Detroit, MI: Detroit Metro Wayne County",2006/11,0.35064390334222756,November,1.0338830694860544,-0.9130586702552173,0.0532594104040513,0.4657946171773884,0.2371307821524205,0.3828473093089788,"American Airlines Inc.,Continental Air Lines Inc.,Delta Air Lines Inc.,Atlantic Southeast Airlines,Frontier Airlines Inc.,AirTran Airways Corporation,American Eagle Airlines Inc.,Northwest Airlines Inc.,Comair Inc.,SkyWest Airlines Inc.,United Air Lines Inc.,US Airways Inc.,Southwest Airlines Co.,ExpressJet Airlines Inc.,Mesa Airlines Inc.",1.1994600345318056,-0.2754080339326716,0.3278882077116267,-0.3818006983396525,-0.2807496133126596,-0.1502341219440226,0.2679096084653413,-0.1528328348068757,-0.0637979806443866,-0.1663061026006429,-0.0200709789802049,0.1292208328647893
EWR,"Newark, NJ: Newark Liberty International",2006/11,3.2519286221149772,November,-0.09152249146848024,-3.41236022220362,-0.0891404204036145,2.9671293452937437,0.4036019539517309,0.7020738182343508,"American Airlines Inc.,Alaska Airlines Inc.,JetBlue Airways,Continental Air Lines Inc.,Delta Air Lines Inc.,AirTran Airways Corporation,American Eagle Airlines Inc.,Northwest Airlines Inc.,Comair Inc.,United Air Lines Inc.,US Airways Inc.,ExpressJet Airlines Inc.,Mesa Airlines Inc.",0.3260446827161287,0.4723241656391657,1.457671484204348,0.3608471175949754,-0.2977997065655352,0.1536267971402815,-0.5288357985865838,0.1520702568390398,4.3020453198180615,0.3508518992720839,2.161766639088411,0.8194650897052005
FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2006/11,-2.739565841611794,November,0.3431175422055833,-0.6007057502040627,-0.7263796632679196,-0.4833241543325035,-0.4287539050448208,-0.8408543082382803,"American Airlines Inc.,JetBlue Airways,Continental Air Lines Inc.,Delta Air Lines Inc.,Frontier Airlines Inc.,AirTran Airways Corporation,Northwest Airlines Inc.,Comair Inc.,United Air Lines Inc.,US Airways Inc.,Southwest Airlines Co.",-0.5473706690995482,-0.6665827494494198,-0.680325011093311,-0.5468335463251254,-0.9560082515913828,-0.9442074011628664,-0.8400856681731894,-0.6188455329822412,-0.4752368937724998,-0.341284373910964,-0.6772834378866694,-0.8174527933811065
IAD,"Washington, DC: Washington Dulles International",2006/11,-0.8918146604534923,November,0.662318179639444,-0.6985079752178643,-0.1799203125435015,-0.2132320696399742,-0.0958115614462001,-0.4285200675430082,"American Airlines Inc.,JetBlue Airways,Continental Air Lines Inc.,Delta Air Lines Inc.,Atlantic Southeast Airlines,AirTran Airways Corporation,American Eagle Airlines Inc.,Northwest Airlines Inc.,Comair Inc.,United Air Lines Inc.,US Airways Inc.,Southwest Airlines Co.,ExpressJet Airlines Inc.,Mesa Airlines Inc.",0.7627523586239672,-0.2061735710093533,-0.1946292517733671,-0.2167678503541796,-0.5389367397133479,-0.4775586419744049,-0.1241534206045272,-0.028729663607112,-0.3402188613037903,-0.4268293065515654,-0.2346582521228328,-0.4464715924892461
IAH,"Houston, TX: George Bush Intercontinental/Houston",2006/11,1.024915057345729,November,0.6537839345160096,-0.06337599905190629,0.1849792539011423,0.4451851809960307,0.4036019539517309,0.0237174867679353,"American Airlines Inc.,Continental Air Lines Inc.,Delta Air Lines Inc.,Atlantic Southeast Airlines,Frontier Airlines Inc.,Northwest Airlines Inc.,Comair Inc.,SkyWest Airlines Inc.,United Air Lines Inc.,US Airways Inc.,ExpressJet Airlines Inc.,Mesa Airlines Inc.",-0.1106629931917097,-0.1923266784246896,0.2729478931796474,0.3058361682664845,1.123915761597326,0.9357954075601664,-0.1206183586942725,0.1533089659714142,0.3041270253349828,0.0436678229717424,0.1954989892841458,0.2678563378173031
JFK,"New York, NY: John F. Kennedy International",2006/11,1.4552722936551572,November,-0.1309937226023882,-1.603383098730466,0.1084393448420219,0.925710456171896,-0.0958115614462001,1.4070323587778806,"American Airlines Inc.,JetBlue Airways,Continental Air Lines Inc.,Delta Air Lines Inc.,Atlantic Southeast Airlines,American Eagle Airlines Inc.,Northwest Airlines Inc.,Comair Inc.,United Air Lines Inc.,US Airways Inc.,ExpressJet Airlines Inc.,Mesa Airlines Inc.",-0.1106629931917097,-0.1023218766243759,0.600836366077949,0.0307814216240296,-0.5246971013922649,-0.2624513438600486,0.1056667089330734,0.2068315230660929,1.2237313397707328,-0.3373959678818457,0.7682786342947315,1.0084292969010544
LAS,"Las Vegas, NV: McCarran International",2006/11,0.8672105109821503,November,3.4281383258206954,0.23909510328718545,0.6513386997962483,-0.0624577733658314,1.7353713283462135,-0.4418211720815654,"American Airlines Inc.,Aloha Airlines Inc.,Alaska Airlines Inc.,JetBlue Airways,Continental Air Lines Inc.,Delta Air Lines Inc.,Atlantic Southeast Airlines,Frontier Airlines Inc.,AirTran Airways Corporation,Hawaiian Airlines Inc.,American Eagle Airlines Inc.,Northwest Airlines Inc.,SkyWest Airlines Inc.,ATA Airlines d/b/a ATA,United Air Lines Inc.,US Airways Inc.,Southwest Airlines Co.,Mesa Airlines Inc.",2.509583062255321,-0.379259728317649,0.256582693106292,-0.4368116476681435,0.53428231690722,0.4612768691723995,0.0188521652765875,0.1606638014448874,-0.3044430732094085,1.672909949172288,-0.1074343301140785,-0.2797384684929044
LAX,"Los Angeles, CA: Los Angeles International",2006/11,2.6874600969535756,November,2.113113552174266,0.4793869395692047,0.9717383191134966,0.2770555700428499,1.069486641148972,0.3961484138475359,"American Airlines Inc.,Alaska Airlines Inc.,JetBlue Airways,Continental Air Lines Inc.,Delta Air Lines Inc.,Frontier Airlines Inc.,AirTran Airways Corporation,Hawaiian Airlines Inc.,American Eagle Airlines Inc.,Northwest Airlines Inc.,SkyWest Airlines Inc.,ATA Airlines d/b/a ATA,United Air Lines Inc.,US Airways Inc.,Southwest Airlines Co.,Mesa Airlines Inc.",1.6361677104396442,0.2853911157462063,0.8504056671966205,-0.4368116476681435,1.058151116193377,1.0448064231357348,0.8245996485883471,0.604792638281638,-0.0480267918093754,0.8369026529118647,0.3728315884371757,0.2391411886845998
LGA,"New York, NY: LaGuardia",2006/11,1.4813287231860202,November,-0.15559456872528857,-3.010762931219884,-0.2707002046833886,1.7273090529099646,-0.4287539050448208,1.367129045162209,"American Airlines Inc.,JetBlue Airways,Continental Air Lines Inc.,Delta Air Lines Inc.,Atlantic Southeast Airlines,Frontier Airlines Inc.,AirTran Airways Corporation,American Eagle Airlines Inc.,Northwest Airlines Inc.,Comair Inc.,ATA Airlines d/b/a ATA,United Air Lines Inc.,US Airways Inc.,ExpressJet Airlines Inc.,Mesa Airlines Inc.",1.1994600345318056,0.5484820748548157,0.8083237241508492,-0.299284274346916,-0.5846534732705089,-0.2317009103220207,-0.3917082807655436,-0.1677489572758845,1.79196258898465,-0.5745887356580588,0.813710735547237,0.8699481744707594
MCO,"Orlando, FL: Orlando International",2006/11,-1.723567594643031,November,0.6742507308645018,-0.3784529085067582,-0.2475602321771428,-0.4312582102953894,-0.2622827332455105,-0.7876498900840517,"American Airlines Inc.,Alaska Airlines Inc.,JetBlue Airways,Continental Air Lines Inc.,Delta Air Lines Inc.,Frontier Airlines Inc.,AirTran Airways Corporation,Northwest Airlines Inc.,Comair Inc.,United Air Lines Inc.,US Airways Inc.,Southwest Airlines Co.,ExpressJet Airlines Inc.",0.3260446827161287,-0.6388889642800925,-0.4138060384700927,-0.6843609196463528,-0.2803748859884205,-0.3517879114373524,-0.5377556641043193,-0.2730392335277115,-0.456776448315457,-0.3918336522895012,-0.4816920124094865,-0.7424228875827528
MDW,"Chicago, IL: Chicago Midway International",2006/11,-2.049835969121536,November,0.5464094128872052,0.01866017150341162,-0.3561401031679881,-0.5386442198719371,0.4036019539517309,-0.5615311129285799,"Continental Air Lines Inc.,Atlantic Southeast Airlines,Frontier Airlines Inc.,AirTran Airways Corporation,Northwest Airlines Inc.,Comair Inc.,ATA Airlines d/b/a ATA,Southwest Airlines Co.,ExpressJet Airlines Inc.",-1.4207860209152252,-0.417338682925474,-0.6125263250751238,-0.0242295277044612,-0.4491895455581013,-0.5198222710077134,-0.9544819158038712,-0.4675681801910134,-0.4891342779934502,-0.0146582674650312,-0.6323865545129594,-0.3921289446682162
MIA,"Miami, FL: Miami International",2006/11,-2.960232214126301,November,0.018125790403134244,-0.7071944657819595,-0.8954794623520229,-0.6178278430950481,-0.7616962486434414,-0.7477465764683802,"American Airlines Inc.,Alaska Airlines Inc.,Continental Air Lines Inc.,Delta Air Lines Inc.,AirTran Airways Corporation,American Eagle Airlines Inc.,Northwest Airlines Inc.,Comair Inc.,United Air Lines Inc.,US Airways Inc.,ExpressJet Airlines Inc.",-0.5473706690995482,-0.6665827494494198,-0.7954658830379908,-0.6843609196463528,-0.9848622555577876,-0.9960896492175484,-0.6456161577381351,-0.7974002931259645,-0.5580659977310732,-0.7067945406480792,-0.7358678604558041,-0.7589418174601681
MSP,"Minneapolis, MN: Minneapolis-St Paul International",2006/11,-0.739767165069578,November,1.7224659855875213,0.2566263860985152,-0.2653602110281011,-0.3032627645374839,1.2359578129482824,-0.1624979767718649,"American Airlines Inc.,Continental Air Lines Inc.,Delta Air Lines Inc.,Atlantic Southeast Airlines,Frontier Airlines Inc.,AirTran Airways Corporation,Northwest Airlines Inc.,Comair Inc.,SkyWest Airlines Inc.,United Air Lines Inc.,US Airways Inc.,ExpressJet Airlines Inc.",-0.1106629931917097,-0.4138769597793081,-0.2659347663787018,-0.6018444956536164,-0.1469719585593276,-0.2012419500876708,0.1969206326629023,-0.4411681918072833,-0.4234990663731562,0.4325084258835671,-0.3388765794069697,-0.3118500331144221
ORD,"Chicago, IL: Chicago O'Hare International",2006/11,8.511211100761825,November,-1.3192977354164506,-1.1787498052451515,2.402856618730539,3.4368075487952097,0.2371307821524205,0.8350848636199224,"American Airlines Inc.,Alaska Airlines Inc.,Continental Air Lines Inc.,Delta Air Lines Inc.,American Eagle Airlines Inc.,Northwest Airlines Inc.,Comair Inc.,SkyWest Airlines Inc.,United Air Lines Inc.,US Airways Inc.,ExpressJet Airlines Inc.,Mesa Airlines Inc.",-0.1106629931917097,2.6151307931158656,3.0006760625492968,1.3785496801720585,2.37943966146018,2.716405819729005,1.726780332382169,2.290624154562728,3.756542626570992,-0.3024003136197815,3.103109599126565,0.9974681378235172
PDX,"Portland, OR: Portland International",2006/11,-2.541043096523086,November,1.3522112997122762,-0.8013179976510584,-0.7299396590381112,-0.6308443291043266,0.0706596103531101,-0.7211443673912659,"American Airlines Inc.,Alaska Airlines Inc.,JetBlue Airways,Continental Air Lines Inc.,Delta Air Lines Inc.,Atlantic Southeast Airlines,Frontier Airlines Inc.,Hawaiian Airlines Inc.,Northwest Airlines Inc.,SkyWest Airlines Inc.,United Air Lines Inc.,US Airways Inc.,Southwest Airlines Co.,Mesa Airlines Inc.",0.7627523586239672,-0.5973482865261015,-0.739356625643629,-0.5468335463251254,-1.067302266890373,-1.0425796411541877,-0.7153308670380404,-0.7181229086540006,-0.5697252264407845,0.1875388460491175,-0.725216147261416,-0.7157147112388943
PHL,"Philadelphia, PA: Philadelphia International",2006/11,0.2039868950505886,November,-0.23400620271876488,-1.8747001248690092,-0.3953000566400962,0.8270021039348673,-0.4287539050448208,0.6488694000801221,"American Airlines Inc.,Continental Air Lines Inc.,Delta Air Lines Inc.,Frontier Airlines Inc.,AirTran Airways Corporation,Northwest Airlines Inc.,Comair Inc.,United Air Lines Inc.,US Airways Inc.,Southwest Airlines Co.,ExpressJet Airlines Inc.,Mesa Airlines Inc.",-0.1106629931917097,-0.2927166496635011,0.258920578831057,0.1683087949452571,-0.6880782147604798,-0.4820764781814138,-0.4907722249947723,-0.3403682361603136,1.0279361076441091,-0.4540481487553932,0.3550377874831237,0.9977769028679548
PHX,"Phoenix, AZ: Phoenix Sky Harbor International",2006/11,1.1037158140099168,November,3.303877476569052,1.071089501136419,0.2134592200626755,-0.3303804437234809,2.0683136719448343,-0.0693902450019648,"American Airlines Inc.,Alaska Airlines Inc.,JetBlue Airways,Continental Air Lines Inc.,Delta Air Lines Inc.,Frontier Airlines Inc.,Hawaiian Airlines Inc.,Northwest Airlines Inc.,SkyWest Airlines Inc.,ATA Airlines d/b/a ATA,United Air Lines Inc.,US Airways Inc.,Southwest Airlines Co.,ExpressJet Airlines Inc.,Mesa Airlines Inc.",1.1994600345318056,-0.0919367071858782,0.0812412637489115,-0.3818006983396525,1.0356674767390357,0.8199347693481658,0.5215297478405865,-0.1327554242863068,-0.444128267170547,1.7817853179875986,-0.1632987929713019,-0.1566955982844929
